-6700999.955660411
-1081.7999965513627

-6700936.994187961
-40779.799006216825

-6700754.620863814
-80477.33318021521

-6700452.845064721
-120173.80102291398

-6700031.676050593
-159869.1919733838

-6699491.12300808
-199563.49579520873

-6698831.195044018
-239256.70267077634

-6698051.901176999
-278948.8033043171

-6697153.250327126
-318639.7890228128

-6696135.251303911
-358329.6518781816

-6694997.912792394
-398018.3847474674

-6693741.243337498
-437705.98143159226

-6692365.251326511
-477392.43675665127

-6690869.944969916
-517077.7466706099

-6689255.332280452
-556761.9083407186

-6687521.42105049
-596444.9202492106

-6685668.218827656
-636126.7822894513

-6683695.732888869
-675807.4958592474

-6681603.970212734
-715487.0639534228

-6679392.937450362
-755165.4912545844

-6677062.640894581
-794842.7842234229

-6674613.086447613
-834518.951187413

-6672044.2795873135
-874194.0024271637

-6669356.225331942
-913867.9502612579

-6666548.928203479
-953540.8091300578

-6663622.392189548
-993212.5956779643

-6660576.620704022
-1032883.3288333092

-6657411.616546367
-1072553.0298861181

-6654127.381859617
-1112221.7225653825

-6650723.918087323
-1151889.4331119715

-6647201.225929057
-1191556.1903529665

-6643559.305295044
-1231222.025770888

-6639798.1552595515
-1270886.9735727059

-6635917.774013316
-1310551.0707559949

-6631918.158814846
-1350214.3571742545

-6627799.305940991
-1389876.875597906

-6623561.210636446
-1429538.671774923

-6619203.8670625
-1469199.7944881965

-6614727.26824476
-1508860.2956127564

-6610131.406020395
-1548520.2301681952

-6605416.270984518
-1588179.6563701862

-6600581.852435948
-1627838.635679387

-6595628.138322242
-1667497.2328490154

-6590555.115184233
-1707155.5159694126

-6585362.768100032
-1746813.5565104946

-6580051.080628547
-1786471.4293618777

-6574620.034752529
-1826129.212871072

-6569069.610821192
-1865786.988879625

-6563399.787492547
-1905444.8427565298

-6557610.54167543
-1945102.8634294798

-6551701.848471047
-1984761.1434153202

-6545673.6811147025
-2024419.7788456199

-6539526.0109168105
-2064078.8694935553

-6533258.807204325
-2103738.518795025

-6526872.037261541
-2143398.8338709855

-6520365.666271138
-2183059.92554571

-6513739.657255144
-2222721.9083633097

-6506993.971015693
-2262384.900603479

-6500128.566076177
-2302049.024293129

-6493143.3986220965
-2341714.405218271

-6486038.422442222
-2381381.1729327077

-6478813.588869937
-2421049.460764668

-6471468.846724518
-2460719.405822809

-6464004.14225278
